HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
89099619345f8593ce2795c3e5842af7b82ddccdf66c50cc92d7bcc839e30898,042cf426467ff01ac89971424ab8d359ea443e28053efdbffed6ec8f3be50bad,b0646d7dcecb477ad5b29a993a26c243c83c3c2cbc0d69b3e9b7354c6a1a4032,25,30737,0.0,6162.0,0,7,15,19,27,115,5707
2d946295000f5e04589bc134b758fa85c4e3402a9f787c50e651d4a84f470c61,727b2db12a729c12adf0fe7ee915bef699893938baafa0e9446a255f19ffd43b,8feb2cb5bb15e4ff9b9fa0e5cd72633938785213e3e551b1be9287abe3084cf0,3583,288,3017.0,12749.0,3017,3047,3267,3427,3673,7151,12749
ae1d872de9a0147582179103a2dff79abae82c97b955d64141b26c51ef3dfe26,89f85efb7ffbe5e1a7bea043e480800fc8b856a4d9a448972046be577a60a552,5f3d2ece8275e6eb7344705d656b83aa1d3e7187ab916d6ebfb9554afc0594cd,9,288,0.0,360.0,0,0,0,0,0,187,360
ea2e36d108d59424720db16287450ca2be8940e168eaec8186b7e415e0bdd52a,86fe73acec42c1c4058d26b053af132c29d084a32754a54b8a2d8ccbef14d5b1,0c2f8035c5cf0cecc3b34ab65a4cef50d0e07157b26d3663098687e8cf4b7761,24,24881,0.0,34599.0,0,5,12,15,20,59,20942
6b07181dcb468e392c3e0b3bc6ceb98ce05e7b6c864767a3cde5fc0d5dd8d42a,5bd4fe04586710a361904331f50b40893b053c3e14982a77404680fa19920ea7,b06cc8da48d6d36d387342d818088e43dd701d0d92cee96042289eb4ab70f8e8,173,288,66.0,2218.0,66,93,127,156,175,484,2218
4d56fa6f51128a30eb512c3df75eacfab36712a92c7700f26333238d98a7fe2e,4e95d69d871833248b9d1b76cb7a666bf1c11b52cda7bd795a50c86d20371938,48af861f86e9cf01712e8b0394ba48b77c76f23378821bac0ab4ba06e981933a,12,1005,0.0,1793.0,0,0,0,0,5,421,1082
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,a52a49796b76495d579d6146d1ad4cc92428f1447ac37a04402efb9e0e11a6f2,1865c97dd876c6e25489f4f08eb0642b64535efbd71549e3c411eab665652e1d,93,1983,0.0,10047.0,0,0,15,35,63,1510,10047
3bd4e29140e6a48abba5521234937081507ff47ac036f986db85472ed574bec5,8666764f60079af037c037f3ee0023e423a94880a41c7fbf3c2acc2dc1b7b12d,287dc11950960a91bbbd5a85c6b164aa3f9ae76688991fa84008565796c7da95,176,288,0.0,6562.0,0,0,0,0,17,6170,6562
4eabe712f5f72734cbf87046fd23481de28afb719d71dbe920ef652db5fb5573,ca9c1e54e414962b76b36a91f1234d274ae796a93c791a5ed9c084e406f456eb,b994a25f7089c3526f3355e0ca8c83e5b98da9e2447e2a9465c57f745418b02e,994,1435,62.0,32115.0,62,78,359,515,720,6512,32115
421a4a35ea97dfe2eca49ce02ab8df24055409daf1467c4bbd5400994ab2c1e4,1c7a2c00d36e6b3c0bbf2ddc2989e251b0d9c2e0e2a257230a84dfc9ea6062f7,c2c54ba92e4d3b90f1b430cdde29ca2db05108027feef4418e4c618df6ec7f3f,1493,33,84.0,3038.0,84,84,1081,1387,1792,3038,3038
56c9511c2561535aae0e9fb0b6172a96614e09b8f097c70618673e3226a93532,09581547639c31f302a77b596c2de52f67069caf0a0b39d59062eeb43ce95643,980f21224634a88aadf9b80a945f1ece316b051d7d4e8e9a5ddd3f9d352c3af5,52428,96,34429.0,158139.0,34429,34429,41075,47959,56822,158139,158139
24750901f695eb8278fb134f6aa6d03338f9cf5c81ba584796da438443d97c34,8dddf058622756882b8e958ce4a67d4881cdf8866762265d8060e47810c47e3b,69fc3a8b647eb9b649ac32ca861ec9c7924d9c870881fd67c8f79e2842e69951,4,7405,0.0,2419.0,0,0,0,0,2,42,1552
20286f110cbdc8eb6c9d2cd08d0652764cb6a21d118206b5c338ebade1276118,d7a7da274890564e16f4d2fceb3deb2db701079f4197942915b0bf9beb2cb920,9e86ec7500e479776c11bf6f585457c0e9d8a0cc44e3a26c6db1a623c89a325d,710,96,143.0,2782.0,143,143,357,484,1012,2782,2782
5fa82312fb12a6518a1a1e29a2c79eb485a529b6fa0dc0589447f4dfdfdd4459,0083ee235d4de20ac16fe4b45c01aac2f227ee653610bed438fa1923da687827,9eca24a6919392270cb8b6e6a6b0265a81e25c39d3b4a0ad3d371bef916a82f2,109,288,10.0,1044.0,10,13,25,30,36,1017,1044
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,7b568d71c6be6cdbef4885d5e1bc4e5f4a9d261d8acb810fe2e7b81c81aacd1e,83eba9ce9cb30041b236ecb1a27b854be4e692337010aa7a68c7a1b37afc3872,497,288,264.0,1431.0,264,296,406,484,552,984,1431
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,4dcbf440cf59b3fada2ecd33e013673353407344155a000972c75e173df42bdb,0a1cad6c1581b205e5d03a07295c66fa69f5b44ad35f6c091670cf17fcdca93c,117,1440,15.0,500.0,15,62,93,109,125,234,500
79d815fdaff92a86a2c868703284ed46961252d60ced5432393ca97ce00846e7,b02b88a988c6f7a921f0bbb932ebe4a5c653e1887d54ce8d68a73fd32c02b2cb,6e68d389c8669c0cdc57141e4dc2199c90b3ac713306893ad5dc46fa53f14ea5,67207,45,15869.0,295903.0,15869,15869,30432,41041,77247,295903,295903
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,572b81ee0cab64f9cc38a2c477dfdf0a3d8a9d179e0a828c25eb2800325f8132,bcbae52d0605c19ccfe1800bdac64dcdced1b0166fec1e26ecb4f4a50530a660,279,480,62.0,2390.0,62,78,204,265,343,937,2390
ca57372fe1a3cb66c126567ed6da7ce55dc58f3c6f4d373ff754da402c5aed81,4a662ca2c6c2c7827f7ebfcc0191ec95768343b701a48c28611548bcca01b034,2dc03b53daa6e369776d01db3d8335ede4ce1d09ca323556a21ad4d0af408b34,21836,719,11571.0,68900.0,11571,12849,17584,21361,24746,45680,68900
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,655ec816977b464b5020ac516f915c54aa04fe1d54e5dbab8ead792b3ef19c88,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,63,9274371,22.0,45151.0,44,49,57,61,68,106,3913
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,f43b43e17585796f3ea7cd1c8666ca6ba1afc6a6ecbf1bf92ffa750ca36fc7eb,aade448f1fc140bd87d0656de213abc8cd68c4f4b4e9f8cce4c0922b8c5a8f60,254,288,124.0,546.0,124,140,203,249,296,468,546
bdc4c0af3d6d2c3f654b49fcbdd8073cfc69a4528778ce4cfd8698b131063510,2ee57f2c4b230fb38a17a5947c0be8f76a5f4d9c01b5b05cf691823eaa7beb63,dd3197f76f11ce7478237a0ccb73ffb48d46c752aa2164027ed7350930e31e5e,93,288,31.0,576.0,31,46,62,93,109,234,576
043f26684f3fe3f9d80bb818cb3e1d9a6fe4091f32871a97922aad22b0a6964b,9574efff3e7a2116364d65c3e3f153b4e5b289b65ba9f385444e6b26975f5307,44b3aa48ab5e26e5fccf0717e01e63357c33c19f1710149d83857d17ac3629b8,785,288,85.0,4103.0,85,90,135,729,1091,3663,4103
96fb843392fa87c9c5f78c66a5fcf398e03385d8294ca661980dac8a7680eff6,bd0df7e4a6bf381edabdcc35e836ca1235e3fbf208a53902dade2546ac3dcdbf,1404b0d1f698eb845a12479c99c9cdc3f15f8f447c7d301c239fd9d91339ef7f,1218,192,79.0,7156.0,79,79,498,812,1688,6185,7156
54398cd2a7151fdf57e6e8b1ae8f6a44b00671400de47607f6aa8e63ee27292a,e59c16b98cd4a6538cb5b1f591327f1c9591786bc9ba12eeb36f6e79b60949b1,97e2e308d6cc45e5832f7b5df98a3ac6318a36b6ff9e71f1485fa8a1d818ec7d,2585,57,611.0,11618.0,611,611,1336,1820,3560,11618,11618
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,c6e37f571de3aa4d28d4ff4eee3a2325a1c446baf64ccad1cfc2afb24e1303e6,41105,547,206.0,100480.0,206,367,33161,37014,48167,100065,100480
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,dbef89a0f4a9298127b84bd0767b4e38bb2d096154f8561663733fe261d59914,254,1280,0.0,16318.0,0,0,78,193,250,1804,16318
66e33adfe85d28dba6cae012914ad886815872cfde6ee8c75050960c4536cc02,aec9b53053461ae8af8492dff86fa4ba71705ab25b73de56441c86937c0a41e4,7b78677d763ca2d1553aadd4dbbe214e241768cfa3e63fede6df0a1cc2758da5,41,360,0.0,1277.0,0,0,0,0,15,751,1277
2c26e9ae09d92ddb216b138dbb9fab3731fbd9e7ae9cb453c72a7b4dbaf162e1,b5fa46160c00ef0103cd1563e56672f7af5b34023523c01a39f043e1e1aac935,5ac20b11a9b94d80f60d6c0cf8660055f8126861bfcb4a172c555144cfeec1f2,829,144,58.0,7404.0,58,61,78,109,171,6258,7404
3e346e58ae01ee672836af061147ddc5959e825bbc561410e78b4ea945dc93c4,6538ab6ec493f8d2ac247e0ea37522f20504cdc528135b907b83c2382ef1aa60,747fae1a3a88f39fb28bb6289566a2e3221ed59d53a7aa2d18e39cb7369067f6,25,3005,0.0,2267.0,0,0,1,2,5,536,2267
32cc348880745d7c9dcc8bc4f1e72921a7a592f4494b40698c3c9873d69fc561,2a21e227aa06bdea3556dcf6cdc0d25bbda7dad5ca6f199a0d1cfcf3d8d2fdb6,6a08ec1edbebd522c5e08edff684567b46895f7e17c78691c522c4de9ed37093,75,286,0.0,1157.0,0,0,15,15,31,923,1157
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,a1ef863945d0ffb25cae18680a7e2d3ff8d834caaa8c946167209de0b0bc98b5,2e6d7d8c6b383280d2e3cfe4fe63179a11bb14aa8d43d215870307ac30f0e03e,104,1445,27.0,9316.0,27,31,46,78,125,379,9316
5a25f0c43079facdda134c365e50232bd65ad5964332fd9ea0f5787af9700d27,7736b86a164e9e342697e2e0ad0d7a44b2a1a3e29c23044348423a5864312a8b,f149cb2c02aa268dcd10b448f795d7fb5d8fed5b22ea1a1d225a5eb6bfeaf2e1,1682,47,1217.0,3641.0,1217,1217,1468,1557,1749,3641,3641
969bfea3d436e625bd92c60b5bd4be6bfd652122f4350b0ff59b1aa27e3e25e4,f253e4ef584da36176d93a57772e35d7befee2d56e03459c6758b2c61c1f91ff,9d7267867d8d2c1fe584c37401089d65e37e3b9d283d6ea653b44db6e9decfef,230,5296,33.0,28914.0,59,64,85,133,233,1641,3094
0a7d1a0ee70b61b3b58ecd39d6f6cfe84f21365e112d57d4eae174185a3d6abf,0e2d539bac1d5aa51b32e30228e694fb2e714ebc0ba996e0dff9fb82f1c9e0a4,ac5a081fe88c418cdbaf148128d5b39b56ad9b55b3a878961a4968bb830dd744,149,395,46.0,2128.0,46,62,93,125,171,499,2128
0a7d1a0ee70b61b3b58ecd39d6f6cfe84f21365e112d57d4eae174185a3d6abf,0e2d539bac1d5aa51b32e30228e694fb2e714ebc0ba996e0dff9fb82f1c9e0a4,2cb21570e055592062fe0b2ce46e8cb88e42beba2beff0bfeb1e2f03f68dda05,248,376,109.0,2970.0,109,124,179,216,276,709,2970
8d475a0982db4aa8577c2eaef4a047892d34d478aea064b4d02c4606530db25a,414f403720ec52a29141fe2a8f14f0b1232334696a6e8a393f2b07a45cd860fb,6d8430ab9fc8360208a9d3d29fac69041dd74319009310e24cfacff4aaafd44b,245,624351,27.0,300111.0,120,186,213,228,255,488,300111
5814dddfef545eed845d9fd96a574e5e365e9626d68ef798d82eeaf00126416f,2a046fb5ec33e8c0849c7d0e731d8449a36f66de7e0a77bafe313ef3b226ccdd,64e166e08363a12e56892b577743490c714fc89530898b45738ec0efc6935d49,843,1439,23.0,6076.0,23,39,103,734,1304,3311,6076
421a4a35ea97dfe2eca49ce02ab8df24055409daf1467c4bbd5400994ab2c1e4,1c7a2c00d36e6b3c0bbf2ddc2989e251b0d9c2e0e2a257230a84dfc9ea6062f7,cbea52f54bb17c61faab3bbaf93bf2ffc9ecbc375837ff066b2a1e1998d4ed3a,722,8608,13.0,27643.0,14,29,191,428,961,3998,25646
8e3d5ce729ee93c52db8b50ffc6e226c52562f7cb0f7f4b8f4645e214cb8436e,910861085d3b5518f686a6a66332df0684d63d2ec4ac1422ad0ff0478a6b7a39,b72ab62a69b1c647e1ad6ba5b585d4639cf0c14533b1ab8b1d75369d7dd5d5b7,56,1431,8.0,5408.0,8,9,30,37,62,269,5408
103d96c0d182f629e9f201ae8ab7f5a5c69fc9f5b91859bd08dd1ccb39640d5a,7eae40b54e3bbb9a17d32885bdec11b92fc137f8a1bddd00fecee57c9efebfbb,a0f37f10e24aa030307f7571c73e639b30db39928f292d83a3fe2466d008c061,29,1440,0.0,2439.0,0,0,15,15,19,192,2439
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,ed6a23c1f68c8f3a8ce58a56ac39808948c1452cf6026117d2dcec26904fb0c6,6cc26783660ae5cb81bf4ab81a3e84179653e60a7133bffbab489c6c9e1a7427,4562,479,12.0,70333.0,12,15,123,2872,5697,51076,70333
a075e10fde134779e3628e97f83c4310d6a331e648c784ffe7c4ec98757e61a7,edeef8c24e036b9546a2f983a3a1ab1693fa7f43bdd614fc006efa07f8f6f150,8fb5ca81d51ad7a7929d3e9a43c42952af898767e53850ada9b7a55f4a17586d,29,668,0.0,797.0,0,0,5,9,15,398,750
75d75ef56a6fa014dca0e0a98cf03b803fb67b5963dcc7b62105e63892237034,8e35a1997124303ef4227bfa4b80025ece4decca772a7f117995944c09950f0f,b4c00673f04ebe1035dab00a9ab6473f496f40b68cba405139671e47bca2f23c,1578,1438,540.0,6711.0,540,614,818,1459,2113,3979,6711
9dea336c05b2bfdac6db9824eca0f52561184cf15245e73f00a6d73498460392,5acf72c2ccf384050cc395a9a75fe33f70927179fdee0539327efc95115397fc,3af2f312fa97c05527b58b7e53b7f4e756bead232bacd68280c26a2ca47b60d6,132,480,46.0,11976.0,46,62,93,109,109,281,11976
7400aa0a25ea2d6ae8c48de95987d52c19b71aebbdf7fbbcad2e3d6c1f77d8c6,80854191005be2684f14caa2f789892c0217c59ae1e4fd74bf7d5fa4e47cf68c,aca7ef3cc453fdbb2a57063467c03813afbe85773ead1afdb84acb6539631dc7,2166,96,359.0,12569.0,359,359,471,626,3935,12569,12569
7af3bb5406d302f25079af17d1bbab50a16aaf2de266dbff34ef73bc2146b437,2379fdf6e0a2ae6f7fd0be0efea7e97cfb0c532ff66b6f1c2a49898cc37a13ec,b1352f3dd9fd95b9e7c0df9464a9e6378d11a3ba1770fcc176d5ec50945baed5,16,1439,0.0,187.0,0,0,15,15,15,36,187
240f56422d9e8c2106c7f6a6e9fe19e764c87c651087d621a066b0e39cda4366,be2c6d13cc525c2c7b38015b20f5dc0f92a9158e1007236b9f3767f687179314,ac00211865c6180cc520f145fd95b6ec7bd4fb2fbf0f2b51ee452466946eec6d,735,162,140.0,9751.0,140,156,198,249,441,7679,9751
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,cb7b3c71df187c24f9dc1eaa50c33e954351b19a92360923914e8eccf1388c91,a7fd0f40b47b750a30b0cc5e442f8d96095c584c9e4e6257f5902b9162a3e61a,27,1440,0.0,355.0,0,5,16,19,20,139,355
10f26c7a271b0e0c444e9e4d6ff1747654266e78aef7f461715cb2eb1d2ac837,b20a2c286f3490be91d964acc53369d8ac27c185ea8e558d057aee101c5ee86c,afaa7b6543f9bc8c89caccd507472d405de47b5c976873e63b3cee3317066c6f,498,288,234.0,10469.0,234,264,343,388,468,3909,10469
78a7edbe385e104cb7c1ca4c3ebbf91169cae82d54608632a2f64c00cae17656,3ea5c4a211062b58d8e3cecdc1880612fbad8694b7bbb63a6286eecd79958120,b9d82d47528caf1ddd04e35b5b31d7077e395b692ee7130f0d716c0a3b42db1d,0,84856,0.0,93.0,0,0,0,0,0,0,3
d82104db40ba56790b85b79a898c77548193e1926a5077e4649cc4b3460f900c,bc211322d70f04197e28cb994396b3d1b0a751937bb221791c0b884225fc3710,6268bcf22f09e2664cb64ef18af160d3bbc9105550560d95ec3fdca31b1cd52f,0,288,0.0,19.0,0,0,0,0,0,15,19
778f285f81f05a24c76969625747866306405c87e19d32a932bcf7d0c341f1ec,0da468fd760ff8d762c4bd84d0d61e8e3fc231a080f38bac9863319427b42a45,8181621f8726df97026d753139e27140c96634beb64c89cc72965f3934aad96b,2,288,0.0,81.0,0,0,0,0,0,47,81
72f28acffeba7f2113d6a4b367239dbfeb9cf483473bd9fdb539d7b46e02a094,6445439a5bc80c178b1c1ebbc6d2571299837d4d5cccc1999b3c745beb4cd9c7,6992d803545cdce6a6a07f699a531e032315f9958aa68776b3440aa610a88491,29,17189,0.0,37991.0,12,13,17,19,20,92,4765
0c77051879c9e407d664b95ec8545849fbbf30dd09af224b8a8090b45a9fac20,df620bd740b7f00b350170eb152acd7e0ea6befd679fe01a34c25332576cef8a,db3626cc61d684bf95fdc0ebaf2772147030a5816d4fbc2252ce2239ae73731b,198,1435,7.0,15795.0,7,10,12,26,69,1430,15795
f7df5b4186b4dd0503656ad6fe576afc5ccc44ac9a09f407649f19a274b17161,5755ad3987d551dc239b72c0c6b4e0c657844cd3e6c7e26ecdde7eefd466c9d6,d4b39ff182a725bcef6369fd5db8bf6cd53853791915b7e8e1f7bea0ff89f052,191,288,0.0,1472.0,0,0,1,2,531,1004,1472
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,45c0ffd28bfb9a9729c747297ee9c2004d017d92a4b5d485380373f8ddb4dd1b,85e6f60a2fc33626c897acc8e5f4e38367987a99b567aa09d800fb8348729c14,4,1440,0.0,31.0,0,0,0,0,11,31,31
e0489b9d3b36ea127cfa33ed4ce53d5983619b58b80a6c67e4e3efeb9fa5e0a4,1c802a1d5e42c5f76e6306f09968bdb8b377571467b337ec0ec33c0804fc7d56,3ad0dfaca830ee08877377dfdfa867e3236d676ffa4f84c202bc70b798d2379c,56,17273,8.0,2567.0,9,11,26,37,49,356,764
b549809eff2e25a0248c87e0340e34acbdba9c488d3fb0775189898c759189a8,3ff7b138e3a46b579da838085a8e785ae44a31daec40a055402478ac73b5bcdb,5a910d8dbf1dee9f26e9dbb7c7d9b7eed68eb98c52c4e4bb0b4aa9a9ccb59685,4829,740,259.0,41723.0,308,308,468,688,8939,22008,30231
04bb60c95da530712a42e9cca1bd2feb8de65bf45d8cb4e4c61ecf2f94ab4c9f,ea3e4ac79447bd24db52d96a51f3287400353e366446fe12e9681e3dde153e4f,cd06b26cbb9680e013d966870bd1357e844296f4cf5466689d4e791e4129f039,128,480,62.0,1079.0,62,75,109,124,140,310,1079
dd3b7cdab61b685c2f6e1c760d7c3c93fc5b66f615ff5a551ea70a2cf4d3ba56,944df553ca06f9a9908522bf5ae75f4fce574f4472f3265423d3a563e1e80a67,bc3127850401c4869172c8c1f6a09441fe2172c4d473dc69f622ffebb45b9705,1,576,0.0,31.0,0,0,0,0,0,17,24
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,b5cd7733164725705c8857b4de0391b26e856f0883ac0b57e7e94e2e032f89c8,38f24f41f02c5f720c53f71c13e4e4d49b20c591620b941d38e1858762e2f420,1,86401,0.0,507.0,0,0,0,0,1,8,21
93a38bb550a845e5820f60199c95d93f3cdeb5755393acac76dea3283165fe70,5db02ca6dd787aa228d1123e6a16970a4c788ed0aeff9a7dbd2bee05ba8c6a6f,005f3b02e813e03b76ade6a7d1422c59d198fdfe0be17eb84e01d6c10d7e6c9a,230,360,0.0,11923.0,0,0,0,0,30,5156,11923
5bd46d00a344f4dfd73849ee489809f8939eacb28ef16481e11c5b181ac1d8fd,65a94dbdccd40629da54f6d4a22eacf72eb4154926fa81d17d1949abbc13acf4,d6afca46cb58a5b32f9d061d9c17077e3680a9cfd6801642dd7deed3b8570f61,31865,1440,502.0,63956.0,502,593,1173,39906,62212,62969,63956
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,c004c9211e380160ba046130d4b36a8450c9693077aa8781ef55f276c0e35f1b,0d3119a794a5bd6b9749044a86ece314af8a867477356f6f3dd0c11f7e50b6ec,1003,1414,156.0,67889.0,156,345,671,863,1015,3467,41225
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,c004c9211e380160ba046130d4b36a8450c9693077aa8781ef55f276c0e35f1b,20fb61336332a7369a05e02c23f0d4c3aede585fff3fd5ed79b7528f41abbac6,484,8474,46.0,40195.0,108,204,371,437,495,1417,14591
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,259e170b0b699fc7390ef1e5fcd35cde2de7ef25d3182ece5827ee6e27e08329,817c92b8e029baabee7a398016ab43ae480c2eefa063430c97aa519e03e46ae4,4,86384,0.0,414.0,0,1,3,4,5,13,24
93acde4ce95ae99edc91f25981bbfb1b4045f7524e37702f7349bc8e95768d45,2cff148c085e9be7d5479eb71ae48d540daf86f5328a8fd67f50f1df1d3306cb,b566a124086f9647ec941b09668e0dfb5814ef475c2c0e0dca535cdf6e1eacd3,56,21322,0.0,6078.0,19,27,41,50,62,155,2909
908adaee29d8b30945d44dd80ec363578903edf667fcfa0f387dd13cb8813e5c,7d72367da3846b786813b8e6aa508d37369602009a3e01e70cebad9c81e643c7,889abdd1160a386bbc342bcf4265a41e1820ba7ad46ce3feeccc2f1bd577f01f,1473,18,229.0,10434.0,229,229,500,688,1031,10434,10434
85ad7aac96263bd765a4d9d3fb4dff6b9440a0a1ef03b13bec6c18ff8bfd54a4,f6f7a2125348e3c09609b4642649915144e53f951b3e540a9f52babb7da3ffaa,16a3f6c5add495c114e90bcec73bde64e36875e76fae7a4912bac93443b1dff0,2239,1440,1222.0,11537.0,1222,1340,1516,2158,2626,4952,11537
cd9cf7553455c10ae7ca49ab3e81b01d59fbd74737a1ae55a9db5d48e25b6657,24ec5331ccbd4c352b675574a18a721b56ecac3c1fe0328d7e2f0042ce5a6ee6,914dba920096773765545608c7468fc34953f2b45501c6c0130c61ec1a819688,1261,131,0.0,54901.0,0,0,81,687,1410,3429,54901
b043366691c8097a88dd9dba9ca257e7ef0e40c6e3f202093071ad54c77dbbf3,f7fffb26cae592be0683efad0ae3663012f94b0e8f7f1fae699e25a7aa4a3fc3,e777b531b60e357f9c3c9790b699fac53b96ede0ead49683ec19921a5c60b1b3,753,482,15.0,11306.0,82,89,140,179,256,5327,11306
103d96c0d182f629e9f201ae8ab7f5a5c69fc9f5b91859bd08dd1ccb39640d5a,7495745b38658b26b5a3118c2e9a5c52988577a0e57b674b7249eb97088b6a8e,bfd04bf667d176a4fb735f8c46b5553db381c5ccc7e1e93ca96f3628cfbc85ce,38,288,0.0,563.0,0,0,0,0,0,544,563
b4dae863b67b21aca31763a939c898206fcbf7f603e72656e3a388c9ad7556fe,2637d22254a8efb00a9deef0f8118ddd422d2c019a7cbc1a1e54c9d71b917992,9878bbf3093f9235266d760620a9f7ace05d4c6218506c53d8f1cfcf68e52e9c,581,478,100.0,63368.0,100,109,359,406,437,3522,63368
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,6971e0c77f9b82b01833434d21024faecb28552392f02d044c2413ed038ffb43,303228acb5949477c6a0190c0fdcc5ab39c9418c17aa1d5c31b52e45970f2da8,32983,288,26720.0,38861.0,26720,27544,30756,33003,35116,38544,38861
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,86089d19561bde9f4f77a311e9b91acc87106ea970ebe278bf4e914faed8f35f,253e5a236352f8becbcadf71ab565bc069a413a4c71098517a75074f3c5e1006,60,96,0.0,443.0,0,0,21,46,62,443,443
1bb9ffe74365d1d5b729f3293e51a514a66ea253081ba0b322b86c782fdff8ea,971b1e584de0575f6666b97261e4114a5a2d3eca930c8e9eedbeb54a9b8e2a82,7054025e71fa1c6212aee8f576fd135b10e8f559e18113d5ee8318f3b74fa3f6,68,1440,14.0,2737.0,14,15,31,46,97,171,2737
675d09e3622f654d01e913793b89a752e205763ba1a782a725be0efe0cbcbcc2,f22172901914063fcf7e54ebff70e41df1cf5695386e640d63ca6649252cffe8,b1680799e72ff3095452ea54a7dd3b8cf0674bacace7402e53be763a811d2e03,8304,144,632.0,65141.0,632,700,3596,6415,8458,57230,65141
eb94c90ce9105dde9cc95446fc4ffe57d10b17b33d60a67663a4e8cf4d117459,0d5bd66a19a75364a20ad582f1cc055450c7e034b26ed81848654f879c84e565,d8477cb60db1e13b11a2c1468f772ffb534b0ed20e79895b055d9dfe77fe03da,240,3203,77.0,18088.0,83,126,150,171,220,1819,13468
76341468d1c00081c4915aef9d111699b237b6d28e71485bece3b3634da3f7c6,5f6e4309db2ad2134ff2ba4d3fafd260aced5fa3cf0c191b40056c1578b37b66,ce2528805ad0385a3b1f1eb741a2b6857640935dcca411b0f43f52425ad97c21,896,144,27.0,6161.0,27,28,122,567,1149,5402,6161
76341468d1c00081c4915aef9d111699b237b6d28e71485bece3b3634da3f7c6,5f6e4309db2ad2134ff2ba4d3fafd260aced5fa3cf0c191b40056c1578b37b66,8290a57a54f2a47a88b02fbcab2b6d1d716b8e894dac646663a29d7f78dcf06f,950,288,26.0,7087.0,26,37,108,591,1594,5714,7087
64a0ae091d89e101de3116afce36f1e4eeee999344e6b4bccfe886be43faed0d,097d7479c12b5f8a437889352cd881a9d696d6d31196580c738deb9afd51277b,7dd5793d93a5e268bfda713597651afeb732d094f88592f7ed3030253b483466,11772,1440,9143.0,39412.0,9143,9243,9614,9852,10383,26609,39412
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,0a1d9e48e41c47946ad034a7920e6fbd5f61cb4d1f77e50f4584d9f413812e33,0c452a663d8ba4bb9a900f54fc4cf4e75094b5caaf0f8cd0d49bd15d681f01e9,15,1440,0.0,406.0,0,0,15,15,15,46,406
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,6ae85c3b44e4bbf400e576d0bb8b972e05072c94cef35f340c1f0ee8832925d6,831c6019b943d32c74a8c6335285cba8632e530e7b9582b68eccb6932fca183a,167,1438,0.0,2976.0,0,62,109,125,187,505,2976
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,b11f3e90feec746a0a3caf22f1d7e24cf3134d15203b65c07443768a9094a2d5,2822bbcbf5613c7eaca07838109c645728e86f675a55d34e542b495c838e381b,3,1440,0.0,219.0,0,0,0,0,0,30,219
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,96de90611fc41cb25912fc9cbf51ff161a143b913b423545049082243edbaa34,e109e1d7b00fa9a9dfb66779f65e63ccc78f163151d3d282df4613d2791e49d9,1,86336,0.0,1299.0,0,0,0,1,3,10,63
