HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
6c10326cf10b75d6fd0a586d896d195e1ad7ff52d20bd92342783b550e45becf,8ce7938e8939815e83e5a6b8db0eab6ae6e103a1772f8de9c5115d171db6d251,385b673840001e318e7be10fe52c60d3391d92199d00c90eb601cc3fec223070,1883,1440,171.0,25109.0,171,265,690,1059,1778,21283,25109
9f636d1c050a18b2c4547e8d4e530d9f85cef99369361eacd411f3916a607025,f392483092c0e3a4dd6f6e5f33c7df7256faaafa960854c7ee1e474f362488db,e6cc13ff741e327452560bb1342809ff5bfbba04b8dcf5df1348c2ba3df0f3a6,9,7320,0.0,1252.0,0,0,5,5,10,109,523
783f7b9350ad2e6179415af42c0900162dff0480f2c2de9e6b272cd42dd3dba9,811724ff2d2182eae1ff2531056774d9e7074c90acd846c634827bf8e1760623,a0eaa0753856fb37e2babe5f91a30a929e75f874a4c8502bece7b86a9357f0ea,10,1078,1.0,572.0,1,1,3,5,9,127,572
2df3fa8d00c8887584b210d364175fb6bbf72b4aaf048b8e460be7474735b800,c34dd4499a22a2bb40b64b75d4ad4ecac95dd7e39f76801c6d1686468c4b6c41,c01ab87f4b679c009a32865a330d9292550ac0f633e5eeb9c62843b52472ef72,10004,228,4025.0,42165.0,4025,4496,6247,7758,10531,37232,42165
6c3d59649e35dbb123096085713161551af4fd6da6396ae73e9fb5da0c7d68db,215f4b669020102ca54d8a5d7f6bf45fd25bb2a90ce9dc6f37784518c5936e72,e4c9b86e49fc4881785f57664c7080bfe0cbf49fb876216af1214f227685cb15,119,289,0.0,772.0,0,0,1,1,8,766,772
d041717599862ce91a130143645624f538885be9aaf91dfaa058561ee47cabb4,f12187927c6c6c3aafa5f40439b207d48f5f70bc298d6f7978faae28c1bb4679,40b1d1951d7ae07485bb2da35da33de7ebd449ea103d99312d4f2656af3a828f,684,138,32.0,4968.0,32,35,46,261,466,3448,4968
ab7afd7b4089648053a27af9ccc9f1e9a2a7c44a74afb6f1fe7424173a39b877,1ba7729c8221805807413556a05de7d2f1fcedce3e488cf92cedb5ef23f845e3,b8e9dfe814b310793e16d8efaabb0bdc69677f047ff43213898a5d9b7fc25e90,268,288,20.0,2063.0,20,20,37,101,182,1910,2063
f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,b378fe056243fd20751392e1fec64afb60363181c39e9fba8b5bbf5338f50e97,3e26b36bb0f37ddd2ee3b5fb12126a9f0d054ba455f436016f718b924852e036,160,25,43.0,476.0,78,78,101,106,224,476,476
5118c8d5899b8d93ff8a913e0060bae7ed2862bdfc62db6992dca15bb36be4d0,292f85dfb2bc41fdbb0740db045665a104396a483cf8af652b4b497c208d5397,3d475afc74b1dc4a4e222d7dede4ad9ef88dc1b18f1fec5ea95957033090e93b,54,1440,15.0,1558.0,15,31,46,46,46,171,1558
f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,e540544702ab59593ee14045c9e194bd3c01cb6cd2e9ec67a6780cdc43e0d9b3,b73cfdb364647c0bdaf6ac005659c2c1c4c4c3b7892304b32aa11305ba0eb3d7,31,59,4.0,351.0,7,7,9,13,36,318,318
10e4f9a530de891eb3762211ab8d838e6a9fcdde63a35bf248fbb05e2209f3e2,75aeb03d4f245b436b568b9f88ffd21e17ab2a26c5ce9c8a0f660b40e39c4a7b,7065201e41c050884f5106b61caa615f5be733533160bec3f225b024dc52e698,83,288,1.0,1437.0,1,1,1,2,7,1007,1437
cfba776c81103080119c74c578b5607a59416bc3363f52627f85aae80546077e,9419f11c20c6043c1591ecce56e8cea6301e1c0a582b22066526c09213e91964,e975d822ac93a2cdeead8eec4978520cdaaaec6a85612f839fdc854ce6475b38,1792,288,114.0,86752.0,114,129,182,313,784,63479,86752
ab7afd7b4089648053a27af9ccc9f1e9a2a7c44a74afb6f1fe7424173a39b877,9e2cf6ee9c55c02e1f9d2e3cf78f9c9363a56bcb85a3d6f6a2702d6934248dfc,182c44f29d261f67e970881c0a8d950d44011aad156a68f30e6d27f59ec5b119,331,288,90.0,2831.0,90,104,132,147,205,1722,2831
efd511e7a6bb48fbff316406582068e230ca1ce80e7bfa67cf2e398acd43cb35,7bd7e2bf570cbfd6ebd72c628aa8bff1fc9627b8052d8960fd94609af575d663,cbb155892986a500d75907ab964bf26e67caee4e2fee16607e5e36a558c7c07d,26,288,0.0,1099.0,0,0,0,0,0,1008,1099
f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,07f58313aa95ffc4d64c9a6a8967a8a6adb416d6b2caf430c21b22378af1e525,933,720,17.0,12037.0,17,21,60,858,1090,5558,12037
0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,6882a944b71b07748a68a775d9b05fb9131aced61d8127eb0746238e50d685fa,a97032a9d4d53e748c1e8f71fb47e9e20d157a8d5963443581c3864a7c606706,100,1995,21.0,4654.0,22,24,34,45,61,1880,3462
0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,6882a944b71b07748a68a775d9b05fb9131aced61d8127eb0746238e50d685fa,553c53093178741b466627604ba8af5018e283d74e27a93007968b7985b64f57,137,30,60.0,377.0,66,66,101,140,172,229,229
23585e5c9ad9d7de0016aee0cae0ef9339aa943e635a0d61af082dbfe4688c40,776950678813ec4f49a4625e8bbfee6c4d7214ffd188b5443f372399e0672aaf,d6d2fa61198de21cee4c9d169695479d220c02180dccc203f13568d6387116ff,16550,16,748.0,44921.0,748,748,8951,9562,13419,44921,44921
78c343d753f256685bb340a88fd8f9b3573dff1de641a0dcd6daad0992cd8f99,5ac703b73c911d468cb643b8ac045cb1b744e6010e8e855929d2070a3ed69ea0,4b47dbc47e9b424def502945d932a760c4f142c2d0a30e851c429174d6bce88e,193,4,96.0,371.0,96,96,96,126,180,371,371
0b1738f4567de903277b3d4b03ce1648d293c5e0c66bf78cdc3dd4387b5c22c7,af9ad80e4fed21b7df5d72fe7280dcae3b29d82148c43193c072af80e856511d,c2447f7acf1388d9783a01d00d283ae2bf6c3c19d05167ed201c3f1bf5bb1fab,1071,96,392.0,2119.0,392,392,759,1053,1270,2119,2119
a20caebc090e4e2b9a205850494036edc64f0ecb601544045ded7ba22247d727,8f2e04d460f8353886e1f48bb47c67010f2dcd63a3c8d29e3bd62281058ec19e,867db7917c9387b500b4bef62ee935851f6cd2f6d691f52e5f175c6baf2b63b3,7914,24,6589.0,9821.0,6589,6589,7116,7804,8266,9821,9821
29d105953a177361f1fc85bf0a9f70e8ca15ffdba87b8128855f7a6bd03bcc87,75df3c59417417671ac3cda1cf16a4e5088c27ca1cd35311a1382760ad405b8d,515a2ec1b2faffae27ffa9da7738b397d967b73f6c86a25785843202e731f157,1354,24,349.0,4155.0,349,349,399,699,2381,4155,4155
d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,46282419a9fe625d1dfbc4a86465ecdf89742964a116978cb459bb0c6e82793b,4930,96,293.0,24311.0,293,293,531,1906,6853,24311,24311
d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,d666f873289af339842ec02fc2c984077f78dea7c7c23aac034b4c33492c8557,4635,96,296.0,20272.0,296,296,546,1942,7334,20272,20272
8c221906a641b9edb97de8a063644d1dd14413d937ae6b335c6dc1f39afebe01,a276948d19284f11116c5c7b384d40a1f711e8a3842a6eae75e4957e2436be7b,6f4cfac06dcf33012ed7a81dd70f35507e348d6b1d337507385aef8c890e81ce,11027,24,6009.0,21053.0,6009,6009,7066,9235,15451,21053,21053
83b86268cf88d4e775d3f0e8b2dad1b48e571202970f2e473e2d9940b83fbb4e,8703290d6289e3f929bbb461290d44ac66def5d06774f019392b99a5dab01f32,321ea4486f19a60c3177e34fd4986dad6529ed94166c87f1b561d3260526e732,744,105,49.0,2231.0,52,68,533,676,918,1874,2158
48e47e0fc6cae3ed58c128d24a5330aad73bcdee6e3f27f421f21936b9991c41,8eae66b1bf36165e3833bb152ce53e4655858f8232020f909d876f6a63109a98,2d0bd2e35e3b9702637525a70e53b858f879b4fb5df51c493b47391093d6d7b0,130,388,46.0,734.0,62,62,74,85,151,437,734
1648345b1e4cd7d284f9dc8def0ad52928071c007a98752bc877040d3f27cb46,0f912c55122a5e3292f7996bf940fca494a468d55c43d3a57f013c56697f9dc5,521b2e3758d1c35ae3ec889599be3df5effabb3af5263ae2496659702ca6566a,409,114,0.0,2251.0,125,143,232,329,442,2250,2250
165020cb56647dbe09648da8ac27c6ab8091de48ba970a06bbcccb3e5cab7fbd,1201344c9805035124725c3b5113b00b197fe9c9acf3fe10eee3fb03cf813545,7b80158ce68678bfe20483fff2d9fa16498b4315778dd410d63d3e4f98a21c1f,20780,143,546.0,137766.0,546,2131,4001,4841,25297,135915,135915
6b0e8f7e365dbf31fd3876c4a6af805a299c4a391d49b3937314453d4fd10874,896e4afbea0a739c64ff343850e76ebde14bb693cb847992ce40bba868c2c145,2db2c2e0bdd12a51938841860683879f10fee466a186a4c2af249906bc66f9d7,2339,96,296.0,12037.0,296,296,454,608,2770,12037,12037
49c7b57e5e007095e352369700be9b043c7c40c0738d1a6e11845f449f687801,62eb423989564fc56bba6e85bba3e29ceb3e594ba97c12fef3f2f127f9875da5,aa6e56d1df7837ca473c1b38fbf14b229ec8877f06b5a5fb0145b0c8e9cda5d3,4129,24,1812.0,8194.0,1812,1812,2279,3883,5067,8194,8194
9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,2beb6577637e789e406bed0a58368432fcded49acbfa9e756f1ca13915d14729,650228ad037858783f13dab24c1b47b8806181fd48991a25480bae618b12f391,451,124,420.0,1359.0,420,420,437,437,442,1187,1187
9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,2beb6577637e789e406bed0a58368432fcded49acbfa9e756f1ca13915d14729,cb24aefcc2462fb5ca8e1fa671c5a5da057264b6c66181da242a3b6823336ed3,226,18,203.0,375.0,203,203,218,218,218,375,375
570869a32028061c55fda9a60ca6bd9d47c051fdcd0e45fb3466aa3be91736f6,ec25ba31b7f6f030f3adddeaa52f8b71f5b8150676bb2de8f40c8e17c8a8fc99,b75c972568fe95fea28e694868d4aa29f82b46735a38b9bf60cd15d990b7880b,13231,12,12296.0,14720.0,12296,12296,12689,13039,13388,14720,14720
8ce3583b176620bf423baf93705b2f8ab4f901d26d15ddd27175e0043b7f061c,8cfff8f1a4cb10dbf022c251bf12f03e7c69cf452c14e243b1b5bd3d8d32fa9d,d09d0f1326d80c0fc9c9338acb4364482c7399496e23ac0283c2edaadfe9ca48,113,5,97.0,128.0,97,97,108,111,124,128,128
37e8f943e6c21ea3b87ae09535e16cb76f7638f2ff23c6982d66980ff92d5312,db0952152b0b09d4707e8d2a0870b2a02b7ea6e5a35d1c8f167df5b7c075f6a4,a3ee4e88ca305e60a425301e6a444f601c21ebfea8d5477bc5bc79df996d24a5,654,96,546.0,1207.0,546,546,578,609,640,1207,1207
7a8bd123e81b66b07c4d4b459278e2505d46234747f88a38a53c933ea51ff5d7,6b59fffdeebd43b0ab5f5a5f30c7290429532a87088f340d646cc3450d74a01f,46f2f11bd809936a08a7512ad5ec5e4cff35be935c7a6be9a526e153bd3fde77,860,17,0.0,3338.0,0,0,15,546,865,3338,3338
2c7c4bd8ed39e2117558148ce85b868152b2cb595120291792db433bb052cfac,05fcb8cac02e7b214226d379b45dc774a374782f5a953357e5fd53a7a191a82e,a7352eb7e19dc6e00094071a55a3371aeae77c47122cf1b453b377befaa051aa,1460,132,65.0,31947.0,68,73,358,628,1195,21800,31947
3f67acd9abac4a0b3bde6990748ffc7c7e1ab05efc35cd09fc122ab846478215,8c9314bc53b81db16656aca4422bba45fb3dc236454b876af1c97195357fb7e9,aa1a417e71551833474b30cb4652769c44428eef36e36b3a6bd053793aeb8178,2025,239,628.0,6941.0,628,854,1537,1901,2291,4187,6941
7f9e30021d3fb18eb218f3afd2b4de589fc7a37499b45214dcaefc47a359db82,f044b45c56a0e83d1ffe6b3ac3e572e624efc29cb8e9182e9737392576739e7f,2b0f3c7ea2ca17e60de41396f47438d2bc5a6ae2dfce23e0e6b30a9a31e436af,2293,24,1168.0,4543.0,1168,1168,1405,1917,2854,4543,4543
14a9dcab295ce83ab3ef0bc73cf1e6d3c1241007067bda7bafe64c3f6877baaa,36119464191480d8182c3431ca6d11688d6d72b50b6f72ec81d8f2ed9cdeb7c2,d2feb9b9d434e30df24e30888d819b1913a2871bfb28c9f9aedf7f142f336350,9562,1,9562.0,9562.0,9562,9562,9562,9562,9562,9562,9562
640bb9bf467297a6e80654e9290e262d9546de15f858f37887ef0bd8cb7eec10,d38f61501957594cd7d43416e3a6918a20735f8ef835e9461bd5776d2e36b185,382d194fb9debe0f3c0433c90f4b4ff30274eb3ef7092381124021dede6f8f54,1953,12,1502.0,2947.0,1502,1502,1519,1768,2217,2947,2947
129a5d67ef193448aebb0e1b629df6574d3090f517b6c0dbc76da8b6af0ce07c,7105f28f6aa527f1b7a2a1d5ba4d90eaa0c174a9a177bcd19593d5f8bae8e85e,86c2b877748c419a42436013a4e81f605588462a4b201ea6929c49f66a250b1f,439,9,345.0,709.0,345,345,361,436,456,709,709
7910a58e5cfaae4521482f221a0424134cb3553430a93bcc7d72676404997052,02762ff738ea8e15543a0a3fe37ac534538c188a2a4728cc5f632b889cae9b08,1757e8ca74d91ab0a3089624b95d36ba95ef0c3cf9550714f28012755f679c76,3407,24,2191.0,4575.0,2191,2191,3123,3429,3668,4575,4575
